6.7,-0.09,2.9
6.65,-0.09,2.9
6.6,-0.09,2.9
6.55,-0.09,2.9
6.5,-0.09,2.9
6.45,-0.09,2.9
6.4,-0.09,2.9
6.35,-0.09,2.9
6.3,-0.09,2.9
6.25,-0.09,2.9
6.2,-0.09,2.9
6.15,-0.09,2.9
6.1,-0.09,2.9
6.05,-0.09,2.9
6,-0.09,2.9
5.95,-0.09,2.9
5.9,-0.09,2.9
5.85,-0.09,2.9
5.8,-0.09,2.9
5.75,-0.09,2.9
5.7,-0.09,2.9
5.65,-0.09,2.9
5.6,-0.09,2.9
5.55,-0.09,2.9
5.5,-0.09,2.9
5.45,-0.09,2.9
5.4,-0.09,2.9
5.35,-0.09,2.9
5.3,-0.09,2.9
5.25,-0.09,2.9
5.2,-0.09,2.9
5.15,-0.09,2.9
5.1,-0.09,2.9
5.05,-0.09,2.9
5,-0.09,2.9
4.95,-0.09,2.9
4.9,-0.09,2.9
4.85,-0.09,2.9
4.8,-0.09,2.9
4.75,-0.09,2.9
4.7,-0.09,2.9
4.65,-0.09,2.9
4.6,-0.09,2.9
4.55,-0.09,2.9
4.5,-0.09,2.9
4.45,-0.09,2.9
4.4,-0.09,2.9
4.35,-0.09,2.9
4.3,-0.09,2.9
4.25,-0.09,2.9
4.2,-0.09,2.9
4.15,-0.09,2.9
4.1,-0.09,2.9
4.05,-0.09,2.9
4,-0.09,2.9
3.95,-0.09,2.9
3.9,-0.09,2.9
3.85,-0.09,2.9
3.8,-0.09,2.9
3.75,-0.09,2.9
3.7,-0.09,2.9
3.65,-0.09,2.9
3.6,-0.09,2.9
3.55,-0.09,2.9
3.5,-0.09,2.9
3.45,-0.09,2.9
3.4,-0.09,2.9
3.35,-0.09,2.9
3.3,-0.09,2.9
3.25,-0.09,2.9
3.2,-0.09,2.9
3.15,-0.09,2.9
3.1,-0.09,2.9
3.05,-0.09,2.9
3,-0.09,2.9
2.95,-0.09,2.9
2.9,-0.09,2.9
2.85,-0.09,2.9
2.8,-0.09,2.9
2.75,-0.09,2.9
2.7,-0.09,2.9
2.65,-0.09,2.9
2.6,-0.09,2.9
2.55,-0.09,2.9
2.5,-0.09,2.9
2.45,-0.09,2.9
2.4,-0.09,2.9
2.35,-0.09,2.9
2.3,-0.09,2.9
2.25,-0.09,2.9
2.2,-0.09,2.9
2.15,-0.09,2.9
2.1,-0.09,2.9
2.05,-0.09,2.9
2,-0.09,2.9
1.95,-0.09,2.9
1.9,-0.09,2.9
1.85,-0.09,2.9
1.8,-0.09,2.9
1.75,-0.09,2.9
1.7,-0.09,2.9
1.65,-0.09,2.9
1.6,-0.09,2.9
1.55,-0.09,2.9
1.5,-0.09,2.9
1.45,-0.09,2.9
1.4,-0.09,2.9
1.35,-0.09,2.9
1.3,-0.09,2.9
1.25,-0.09,2.9
1.2,-0.09,2.9
1.15,-0.09,2.9
1.1,-0.09,2.9
1.05,-0.09,2.9
1,-0.09,2.9
0.95,-0.09,2.9
0.9,-0.09,2.9
0.85,-0.09,2.9
0.8,-0.09,2.9
0.75,-0.09,2.9
0.7,-0.09,2.9
0.65,-0.09,2.9
0.6,-0.09,2.9
0.55,-0.09,2.9
0.5,-0.09,2.9
0.45,-0.09,2.9
0.4,-0.09,2.9
0.35,-0.09,2.9
0.3,-0.09,2.9
0.25,-0.09,2.9
0.2,-0.09,2.9
0.15,-0.09,2.9
0.1,-0.09,2.9
0.05,-0.09,2.9
0,-0.09,2.9
-0.05,-0.09,2.9
-0.1,-0.09,2.9
-0.15,-0.09,2.9
-0.2,-0.09,2.9
-0.25,-0.09,2.9
-0.3,-0.09,2.9
-0.35,-0.09,2.9
-0.4,-0.09,2.9
-0.45,-0.09,2.9
-0.5,-0.14,2.8
-0.55,-0.14,2.8
-0.6,-0.14,2.8
-0.65,-0.14,2.8
-0.7,-0.14,2.8
-0.75,-0.14,2.8
-0.8,-0.14,2.8
-0.85,-0.14,2.8
-0.9,-0.14,2.8
-0.95,-0.14,2.8
-1,-0.14,2.8
-1.05,-0.14,2.8
-1.1,-0.14,2.8
-1.15,-0.14,2.8
-1.2,-0.14,2.8
-1.25,-0.14,2.8
-1.3,-0.14,2.8
-1.35,-0.14,2.8
-1.4,-0.14,2.8
-1.45,-0.14,2.8
-1.5,-0.14,2.8
-1.55,-0.14,2.8
-1.6,-0.14,2.8
-1.65,-0.14,2.8
-1.7,-0.14,2.8
-1.75,-0.14,2.8
-1.8,-0.14,2.8
-1.85,-0.14,2.8
-1.9,-0.14,2.8
-1.95,-0.14,2.8
-2,-0.14,2.8
-2.05,-0.14,2.8
-2.1,-0.14,2.8
-2.15,-0.14,2.8
-2.2,-0.14,2.8
-2.25,-0.14,2.8
-2.3,-0.14,2.8
-2.35,-0.14,2.8
-2.4,-0.14,2.8
-2.45,-0.14,2.8
-2.5,-0.14,2.8
-2.55,-0.14,2.8
-2.6,-0.14,2.8
-2.65,-0.14,2.8
-2.7,-0.14,2.8
-2.75,-0.14,2.8
-2.8,-0.14,2.8
-2.85,-0.14,2.8
-2.9,-0.14,2.8
-2.95,-0.14,2.8
-3,-0.14,2.8
-3.05,-0.14,2.8
-3.1,-0.14,2.8
-3.15,-0.14,2.8
-3.2,-0.09,2.9
-3.25,-0.09,2.9
-3.3,-0.09,2.9
-3.35,-0.09,2.9
-3.4,-0.14,2.8
-3.45,-0.14,2.8
-3.5,-0.14,2.8
-3.55,-0.14,2.8
-3.6,-0.14,2.8
-3.65,-0.14,2.8
-3.7,-0.14,2.8
-3.75,-0.14,2.8
-3.8,-0.14,2.8
-3.85,-0.14,2.8
-3.9,-0.14,2.8
-3.95,-0.14,2.8
-4,-0.14,2.8
-4.05,-0.14,2.8
-4.1,-0.14,2.8
-4.15,-0.14,2.8
-4.2,-0.14,2.8
-4.25,-0.14,2.8
-4.3,-0.14,2.8
-4.35,-0.14,2.8
-4.4,-0.14,2.8
-4.45,-0.14,2.8
-4.5,-0.14,2.8
-4.55,-0.14,2.8
-4.6,-0.14,2.8
-4.65,-0.14,2.8
-4.7,-0.14,2.8
-4.75,-0.14,2.8
-4.8,-0.14,2.8
-4.85,-0.14,2.8
-4.9,-0.14,2.8
-4.95,-0.14,2.8
-5,-0.14,2.8
-5.05,-0.14,2.8
-5.1,-0.14,2.8
-5.15,-0.14,2.8
-5.2,-0.14,2.8
-5.25,-0.14,2.8
-5.3,-0.14,2.8
-5.35,-0.14,2.8
-5.4,-0.14,2.8
-5.45,-0.14,2.8
-5.5,-0.14,2.8
-5.55,-0.14,2.8
-5.6,-0.14,2.8
-5.65,-0.14,2.8
-5.7,-0.14,2.8
-5.75,-0.14,2.8
-5.8,-0.14,2.8
-5.85,-0.14,2.8
-5.9,-0.14,2.8
-5.95,-0.14,2.8
-6,-0.14,2.8
-6.05,-0.14,2.8
-6.1,-0.14,2.8
-6.15,-0.14,2.8
-6.2,-0.14,2.8
-6.25,-0.14,2.8
-6.3,-0.14,2.8
-6.35,-0.14,2.8
-6.4,-0.14,2.8
-6.45,-0.14,2.8
-6.5,-0.14,2.8
-6.55,-0.14,2.8
-6.6,-0.14,2.8
-6.65,-0.14,2.8
-6.7,-0.14,2.8
-6.75,-0.14,2.8
-6.8,-0.14,2.8
-6.85,-0.14,2.8
-6.9,-0.14,2.8
-6.95,-0.14,2.8
-7,-0.14,2.8
-7.05,-0.14,2.8
-7.1,-0.14,2.8
-7.15,-0.14,2.8
-7.2,-0.14,2.8
-7.25,-0.14,2.8
-7.3,-0.14,2.8
-7.35,-0.14,2.8
-7.4,-0.14,2.8
-7.45,-0.14,2.8
-7.5,-0.14,2.8
-7.55,-0.14,2.8
-7.6,-0.14,2.8
-7.65,-0.14,2.8
-7.7,-0.14,2.8
-7.75,-0.14,2.8
-7.8,-0.14,2.8
-7.85,-0.14,2.8
-7.9,-0.14,2.8
-7.95,-0.14,2.8
-8,-0.14,2.8
-8.05,-0.14,2.8
-8.1,-0.14,2.8
-8.15,-0.14,2.8
-8.2,-0.19,2.7
-8.25,-0.24,2.6
-8.3,-0.29,2.5
-8.35,-0.34,2.4
-8.4,-0.39,2.3
11.1,12.66,2.9
11.1,12.71,2.9
11.1,12.76,2.9
11.1,12.81,2.9
11.1,12.86,2.9
11.1,12.91,2.9
11.1,12.96,2.9
11.1,13.01,2.9
11.1,13.06,2.9
11.1,13.11,2.9
11.1,13.16,2.9
11.1,13.21,2.9
11.1,13.26,2.9
11.1,13.31,2.9
11.1,13.36,2.9
11.1,13.41,2.9
11.1,13.46,2.9
11.1,13.51,2.9
11.1,13.56,2.9
11.1,13.61,2.9
11.1,13.66,2.9
11.1,13.71,2.9
11.1,13.76,2.9
11.1,13.81,2.9
11.1,13.86,2.9
11.1,13.91,2.9
11.1,13.96,2.9
11.1,14.01,2.9
11.1,14.06,2.9
11.1,14.11,2.9
11.1,14.16,2.9
11.1,14.21,2.9
11.1,14.26,2.9
11.1,14.31,2.9
11.1,14.36,2.9
11.1,14.41,2.9
11.1,14.46,2.9
11.1,14.51,2.9
11.1,14.56,2.9
11.1,14.61,2.9
11.1,14.66,2.9
11.1,14.71,2.9
11.1,14.76,2.9
11.1,14.81,2.9
11.1,14.86,2.9
11.1,14.91,2.9
11.1,14.96,2.9
11.1,15.01,2.9
11.1,15.06,2.9
11.1,15.11,2.9
11.1,15.16,2.9
11.1,15.21,2.9
11.1,15.26,2.9
11.1,15.31,2.9
11.1,15.36,2.9
11.1,15.41,2.9
11.1,15.46,2.9
11.1,15.51,2.9
11.1,15.56,2.9
11.1,15.61,2.9
11.1,15.66,2.9
11.1,15.71,2.9
11.1,15.76,2.9
11.1,15.81,2.9
11.1,15.86,2.9
11.1,15.91,2.9
11.1,15.96,2.9
11.1,16.01,2.9
11.1,16.06,2.9
11.1,16.11,2.9
11.1,16.16,2.9
11.1,16.21,2.9
11.1,16.26,2.9
11.1,16.31,2.9
11.1,16.36,2.9
11.1,16.41,2.9
11.1,16.46,2.9
11.1,16.51,2.9
11.1,16.56,2.9
11.1,16.61,2.9
11.1,16.66,2.9
11.1,16.71,2.9
11.1,16.76,2.9
11.1,16.81,2.9
11.1,16.86,2.9
11.1,16.91,2.9
11.1,16.96,2.9
11.1,17.01,2.9
11.1,17.06,2.9
11.1,17.11,2.9
11.1,17.16,2.9
11.1,17.21,2.9
11.1,17.26,2.9
11.1,17.31,2.9
11.1,17.36,2.9
11.1,17.41,2.9
11.1,17.46,2.9
11.1,17.51,2.9
11.1,17.56,2.9
11.1,17.61,2.9
11.1,17.66,2.9
11.1,17.71,2.9
11.1,17.76,2.9
11.1,17.81,2.9
11.1,17.86,2.9
11.1,17.91,2.9
11.1,17.96,2.9
11.1,18.01,2.9
11.1,18.06,2.9
11.1,18.11,2.9
11.1,18.16,2.9
11.1,18.21,2.9
11.1,18.26,2.9
11.1,18.31,2.9
11.1,18.36,2.9
11.1,18.41,2.9
11.1,18.46,2.9
11.1,18.51,2.9
11.1,18.56,2.9
11.1,18.61,2.9
11.1,18.66,2.9
11.1,18.71,2.9
11.1,18.76,2.9
11.1,18.81,2.9
11.1,18.86,2.9
11.1,18.91,2.9
11.1,18.96,2.9
11.1,19.01,2.9
11.1,19.06,2.9
11.1,19.11,2.9
11.1,19.16,2.9
11.1,19.21,2.9
11.1,19.26,2.9
11.1,19.31,2.9
11.05,19.36,2.8
11.05,19.41,2.8
11.05,19.46,2.8
11.05,19.51,2.8
11.05,19.56,2.8
11.05,19.61,2.8
11.05,19.66,2.8
11.05,19.71,2.8
11.05,19.76,2.8
11.05,19.81,2.8
11.05,19.86,2.8
11.05,19.91,2.8
11.05,19.96,2.8
11.05,20.01,2.8
11.05,20.06,2.8
11.05,20.11,2.8
11.05,20.16,2.8
11.05,20.21,2.8
11.05,20.26,2.8
11.05,20.31,2.8
11.05,20.36,2.8
11.05,20.41,2.8
11.05,20.46,2.8
11.05,20.51,2.8
11.05,20.56,2.8
11.05,20.61,2.8
11.05,20.66,2.8
11.05,20.71,2.8
11.05,20.76,2.8
11.05,20.81,2.8
11.05,20.86,2.8
11.05,20.91,2.8
11.05,20.96,2.8
11.05,21.01,2.8
11.05,21.06,2.8
11.05,21.11,2.8
11.05,21.16,2.8
11.05,21.21,2.8
11.05,21.26,2.8
11.05,21.31,2.8
11.05,21.36,2.8
11.05,21.41,2.8
11.05,21.46,2.8
11.05,21.51,2.8
11.05,21.56,2.8
11.05,21.61,2.8
11.05,21.66,2.8
11.05,21.71,2.8
11.05,21.76,2.8
11.05,21.81,2.8
11.05,21.86,2.8
11.05,21.91,2.8
11.05,21.96,2.8
11.05,22.01,2.8
11.05,22.06,2.8
11.05,22.11,2.8
11.05,22.16,2.8
11.05,22.21,2.8
11.05,22.26,2.8
11.05,22.31,2.8
11.05,22.36,2.8
11.05,22.41,2.8
11.05,22.46,2.8
11.05,22.51,2.8
11.05,22.56,2.8
11.05,22.61,2.8
11.05,22.66,2.8
11.05,22.71,2.8
11.05,22.76,2.8
11.05,22.81,2.8
11.05,22.86,2.8
11.05,22.91,2.8
11.05,22.96,2.8
11.05,23.01,2.8
11.05,23.06,2.8
11.05,23.11,2.8
11.05,23.16,2.8
11.05,23.21,2.8
11.05,23.26,2.8
11.05,23.31,2.8
11.05,23.36,2.8
11.05,23.41,2.8
11.05,23.46,2.8
11.05,23.51,2.8
11.05,23.56,2.8
11.05,23.61,2.8
11.05,23.66,2.8
11.05,23.71,2.8
11.05,23.76,2.8
11.05,23.81,2.8
11.05,23.86,2.8
11.05,23.91,2.8
11.05,23.96,2.8
11.05,24.01,2.8
11.05,24.06,2.8
11.05,24.11,2.8
11.05,24.16,2.8
11.05,24.21,2.8
11.05,24.26,2.8
11.05,24.31,2.8
11.05,24.36,2.8
11.05,24.41,2.8
11.05,24.46,2.8
11.05,24.51,2.8
11.05,24.56,2.8
11.05,24.61,2.8
11.05,24.66,2.8
11.05,24.71,2.8
11.05,24.76,2.8
11.05,24.81,2.8
11.05,24.86,2.8
11.05,24.91,2.8
11.05,24.96,2.8
11.05,25.01,2.8
11.05,25.06,2.8
11.05,25.11,2.8
11.05,25.16,2.8
11.05,25.21,2.8
11.05,25.26,2.8
11.05,25.31,2.8
11.05,25.36,2.8
11.05,25.41,2.8
11.05,25.46,2.8
11.05,25.51,2.8
11.05,25.56,2.8
11.05,25.61,2.8
11.05,25.66,2.8
11.05,25.71,2.8018
11.05,25.76,2.8
11.05,25.81,2.8
11.05,25.86,2.8
11.05,25.91,2.8
11.05,25.96,2.8
11.05,26.01,2.8018
11.05,26.06,2.8
11.05,26.11,2.8
11.05,26.16,2.8018
11.05,26.21,2.8
11.05,26.26,2.8
11.05,26.31,2.8018
11.05,26.36,2.8
11.05,26.41,2.8018
11.05,26.46,2.8
11.05,26.51,2.8
11.05,26.56,2.8018
11.05,26.61,2.8072
11.05,26.66,2.816
11.05,26.71,2.8284
11.05,26.76,2.8442
11.05,26.81,2.8636
11.05,26.86,2.8636
11.05,26.91,2.8442
11.05,26.96,2.8284
11.05,27.01,2.816
11.05,27.06,2.8072
11.05,27.11,2.8018
11.05,27.16,2.8
11.05,27.21,2.8018
11.05,27.26,2.8072
11.05,27.31,2.816
11.05,27.36,2.8284
11.05,27.41,2.8442
11.05,27.46,2.8636
11.05,27.51,2.8862
11.05,27.56,2.9
11.05,27.61,2.9
11.05,27.66,2.9
11.05,27.71,2.9
11.05,27.76,2.9
11.05,27.81,2.9
11.05,27.86,2.9
11.05,27.91,2.9
11.05,27.96,2.9
11.05,28.01,2.9
11.05,28.06,2.9
11.05,28.11,2.9
11.05,28.16,2.9
11.05,28.21,2.9
11.05,28.26,2.9
11.05,28.31,2.9
11.05,28.36,2.9
11.05,28.41,2.9
11.05,28.46,2.9
11.05,28.51,2.9
11.05,28.56,2.9
11.05,28.61,2.9
11.05,28.66,2.9
11.05,28.71,2.9
11.05,28.76,2.9
11.05,28.81,2.9
11.05,28.86,2.9
11.05,28.91,2.9
11.05,28.96,2.9
11.05,29.01,2.9
11.05,29.06,2.9
11.05,29.11,2.9
11.05,29.16,2.9
11.05,29.21,2.9
11.05,29.26,2.9
11.05,29.31,2.9
11.05,29.36,2.9
11.05,29.41,2.9
11.05,29.46,2.9
11.05,29.51,2.9
11.05,29.56,2.9
11.05,29.61,2.9
11.05,29.66,2.9
11.05,29.71,2.9
11.05,29.76,2.9
11.05,29.81,2.9
11.05,29.86,2.9
11.05,29.91,2.9
11.05,29.96,2.9
11.05,30.01,2.9
11.05,30.06,2.8862
11.05,30.11,2.8636
11.05,30.16,2.8442
11.05,30.21,2.8284
11.05,30.26,2.816
11.05,30.31,2.8072
11.05,30.36,2.8018
11.05,30.41,2.8
11.05,30.46,2.8018
11.05,30.51,2.8072
11.05,30.56,2.816
11.05,30.61,2.8284
11.05,30.66,2.8442
11.05,30.71,2.8636
11.05,30.76,2.8862
11.05,30.81,2.9
11.05,30.86,2.9
11.05,30.91,2.9
11.05,30.96,2.9
11.05,31.01,2.9
11.05,31.06,2.9
11.05,31.11,2.9
11.05,31.16,2.9
11.05,31.21,2.9
11.05,31.26,2.9
11.05,31.31,2.9
11.05,31.36,2.9
11.05,31.41,2.9
11.05,31.46,2.9
11.05,31.51,2.9
11.05,31.56,2.9
11.05,31.61,2.9
11.05,31.66,2.9
11.05,31.71,2.9
11.05,31.76,2.9
11.05,31.81,2.9
11.05,31.86,2.9
11.05,31.91,2.9
11.05,31.96,2.9
11.05,32.01,2.9
11.05,32.06,2.9
11.05,32.11,2.9
11.05,32.16,2.9
11.05,32.21,2.9
11.05,32.26,2.9
11.05,32.31,2.9
11.05,32.36,2.9
11.05,32.41,2.8862
11.05,32.46,2.8636
11.05,32.51,2.8442
11.05,32.56,2.8284
11.05,32.61,2.816
11.05,32.66,2.8072
11.05,32.71,2.8018
11.05,32.76,2.8
11.05,32.81,2.8
11.05,32.86,2.8018
11.05,32.91,2.8072
11.05,32.96,2.816
11.05,33.01,2.8284
11.05,33.06,2.8442
11.05,33.11,2.8636
11.05,33.16,2.8862
11.05,33.21,2.8636
11.05,33.26,2.8442
11.05,33.31,2.8284
11.05,33.36,2.816
11.05,33.41,2.8072
11.05,33.46,2.8018
11.05,33.51,2.8
11.05,33.56,2.8018
11.05,33.61,2.8
11.05,33.66,2.8
11.05,33.71,2.8018
11.05,33.76,2.8018
11.05,33.81,2.8
11.05,33.86,2.8
11.05,33.91,2.8018
11.05,33.96,2.8
11.05,34.01,2.8
11.05,34.06,2.8
11.05,34.11,2.8018
11.05,34.16,2.8
11.05,34.21,2.8018
11.05,34.26,2.8
11.05,34.31,2.8018
11.05,34.36,2.8
11.05,34.41,2.8018
11.05,34.46,2.8
11.05,34.51,2.8
11.05,34.56,2.8018
11.05,34.61,2.8072
11.05,34.66,2.816
11.05,34.71,2.8072
11.05,34.76,2.8018
11.05,34.81,2.8
11.05,34.86,2.8
11.05,34.91,2.8018
11.05,34.96,2.8
11.05,35.01,2.8
11.05,35.06,2.8
11.05,35.11,2.8
11.05,35.16,2.8018
11.05,35.21,2.8
11.05,35.26,2.8
11.05,35.31,2.8
11.05,35.36,2.8018
11.05,35.41,2.8018
11.05,35.46,2.8
11.05,35.51,2.8
11.05,35.56,2.8
11.05,35.61,2.8018
11.05,35.66,2.8
11.05,35.71,2.8018
11.05,35.76,2.8072
11.05,35.81,2.816
11.05,35.86,2.8284
11.05,35.91,2.8442
11.05,35.96,2.8636
11.05,36.01,2.8862
11.05,36.06,2.9
11.05,36.11,2.9
11.05,36.16,2.9
11.05,36.21,2.9
11.05,36.26,2.9
